temperature,humidity,wind_speed,precipitation,pressure,date,hour,weather
18.1,82,9.8,0.0,1011.3,2015-06-18,22,Overcast
18.1,84,10.9,0.0,1010.9,2015-06-18,23,Overcast
18.3,85,9.7,0.0,1010.7,2015-06-19,0,Overcast
18.4,88,10.5,0.0,1010.4,2015-06-19,1,Overcast
18.4,90,9.5,0.0,1010.1,2015-06-19,2,Overcast
18.8,88,9.0,0.0,1009.3,2015-06-19,3,Overcast
18.8,89,8.2,0.0,1008.7,2015-06-19,4,Overcast
18.8,91,8.3,0.0,1008.6,2015-06-19,5,Overcast
18.9,92,2.9,0.2,1008.0,2015-06-19,6,Light Drizzle
19.4,91,3.7,0.1,1008.3,2015-06-19,7,Light Drizzle
20.4,89,3.3,0.0,1008.3,2015-06-19,8,Overcast
22.0,84,6.0,0.0,1008.8,2015-06-19,9,Overcast
23.5,77,10.3,0.0,1009.0,2015-06-19,10,Overcast
25.0,70,8.6,0.0,1009.1,2015-06-19,11,Overcast
25.6,67,9.0,0.0,1009.2,2015-06-19,12,Overcast
26.3,64,9.2,0.0,1009.2,2015-06-19,13,Overcast
26.6,62,9.2,0.0,1009.0,2015-06-19,14,Overcast
27.8,55,9.3,0.0,1008.9,2015-06-19,15,Partly Cloudy
27.9,54,9.7,0.0,1009.0,2015-06-19,16,Mainly Clear
27.8,53,8.9,0.0,1008.7,2015-06-19,17,Partly Cloudy
27.3,55,9.8,0.0,1009.2,2015-06-19,18,Mainly Clear
26.2,61,7.1,0.0,1009.6,2015-06-19,19,Mainly Clear
24.4,70,5.1,0.0,1010.1,2015-06-19,20,Mainly Clear
23.0,75,5.5,0.0,1011.0,2015-06-19,21,Clear Sky
21.9,79,6.0,0.0,1011.7,2015-06-19,22,Mainly Clear
21.1,80,6.2,0.0,1012.0,2015-06-19,23,Clear Sky
20.6,78,8.3,0.0,1012.2,2015-06-20,0,Mainly Clear
20.0,76,12.1,0.0,1012.5,2015-06-20,1,Partly Cloudy
19.5,72,14.3,0.0,1012.9,2015-06-20,2,Overcast
19.5,72,14.8,0.0,1013.2,2015-06-20,3,Overcast
19.0,72,14.5,0.0,1013.3,2015-06-20,4,Overcast
18.5,77,14.3,0.0,1013.5,2015-06-20,5,Overcast
18.2,82,11.0,0.0,1014.0,2015-06-20,6,Overcast
18.9,83,11.2,0.0,1014.5,2015-06-20,7,Overcast
19.8,83,12.1,0.0,1014.8,2015-06-20,8,Overcast
20.4,82,12.2,0.0,1015.1,2015-06-20,9,Overcast
20.7,82,12.6,0.0,1015.0,2015-06-20,10,Overcast
20.6,83,13.0,0.0,1014.9,2015-06-20,11,Overcast
20.7,82,13.6,0.0,1014.8,2015-06-20,12,Overcast
20.4,85,13.8,0.0,1014.3,2015-06-20,13,Overcast
20.3,86,12.9,0.0,1014.2,2015-06-20,14,Overcast
20.5,85,13.0,0.0,1013.8,2015-06-20,15,Overcast
20.7,85,12.1,0.0,1013.8,2015-06-20,16,Overcast
20.8,87,12.5,0.0,1012.7,2015-06-20,17,Overcast
20.8,89,8.9,0.0,1012.1,2015-06-20,18,Overcast
20.8,91,10.5,0.1,1011.5,2015-06-20,19,Light Drizzle
20.6,94,13.1,0.6,1011.0,2015-06-20,20,Moderate Drizzle
20.3,97,12.7,0.2,1010.4,2015-06-20,21,Light Drizzle
20.3,98,10.9,0.0,1010.0,2015-06-20,22,Overcast
20.5,98,10.7,0.0,1009.4,2015-06-20,23,Overcast
20.9,98,11.3,0.1,1008.8,2015-06-21,0,Light Drizzle
21.1,98,11.8,0.6,1007.6,2015-06-21,1,Moderate Drizzle
21.1,99,13.0,1.2,1006.9,2015-06-21,2,Dense Drizzle
21.0,98,13.5,1.4,1005.8,2015-06-21,3,Slight Rain
21.2,97,13.5,2.5,1004.6,2015-06-21,4,Moderate Rain
21.4,97,15.7,4.8,1003.6,2015-06-21,5,Moderate Rain
21.5,98,11.5,5.8,1003.3,2015-06-21,6,Moderate Rain
21.6,98,9.6,7.9,1002.9,2015-06-21,7,Heavy Rain
21.9,98,6.3,9.1,1002.8,2015-06-21,8,Heavy Rain
22.2,97,4.6,5.3,1002.5,2015-06-21,9,Moderate Rain
22.5,95,8.8,0.5,1002.3,2015-06-21,10,Moderate Drizzle
23.1,90,10.2,0.0,1002.5,2015-06-21,11,Overcast
25.5,74,18.1,0.0,1002.2,2015-06-21,12,Partly Cloudy
27.3,65,20.7,0.0,1002.1,2015-06-21,13,Partly Cloudy
28.0,61,19.8,0.0,1002.6,2015-06-21,14,Partly Cloudy
29.2,56,18.0,0.0,1002.6,2015-06-21,15,Partly Cloudy
29.6,53,18.8,0.0,1003.0,2015-06-21,16,Mainly Clear
29.4,53,17.0,0.0,1002.9,2015-06-21,17,Partly Cloudy
28.6,58,14.3,0.0,1003.2,2015-06-21,18,Overcast
27.6,62,10.1,0.0,1003.6,2015-06-21,19,Mainly Clear
26.1,68,8.3,0.0,1004.1,2015-06-21,20,Clear Sky
24.8,72,9.2,0.0,1004.5,2015-06-21,21,Clear Sky
23.9,77,9.6,0.0,1005.2,2015-06-21,22,Mainly Clear
23.2,81,10.3,0.0,1005.7,2015-06-21,23,Mainly Clear
22.6,83,12.6,0.0,1006.0,2015-06-22,0,Mainly Clear
22.0,85,14.3,0.0,1006.2,2015-06-22,1,Mainly Clear
21.5,86,15.3,0.0,1006.9,2015-06-22,2,Mainly Clear
21.5,80,14.3,0.0,1007.2,2015-06-22,3,Clear Sky
21.0,79,13.8,0.0,1007.9,2015-06-22,4,Clear Sky
20.4,80,12.7,0.0,1008.4,2015-06-22,5,Mainly Clear
19.9,81,7.7,0.0,1009.2,2015-06-22,6,Mainly Clear
20.5,79,10.1,0.0,1009.6,2015-06-22,7,Mainly Clear
21.8,71,10.2,0.0,1010.3,2015-06-22,8,Clear Sky
23.0,64,12.7,0.0,1011.0,2015-06-22,9,Clear Sky
24.2,59,13.6,0.0,1011.1,2015-06-22,10,Clear Sky
25.4,55,13.3,0.0,1011.5,2015-06-22,11,Clear Sky
26.5,52,12.5,0.0,1011.4,2015-06-22,12,Clear Sky
27.5,49,11.3,0.0,1010.7,2015-06-22,13,Clear Sky
28.2,47,13.4,0.0,1011.1,2015-06-22,14,Clear Sky
29.0,47,17.4,0.0,1011.6,2015-06-22,15,Mainly Clear
28.9,48,15.0,0.0,1011.4,2015-06-22,16,Partly Cloudy
28.7,49,13.2,0.0,1011.2,2015-06-22,17,Overcast
28.3,52,7.3,0.0,1010.5,2015-06-22,18,Overcast
27.3,60,5.9,0.0,1010.2,2015-06-22,19,Overcast
26.2,67,6.4,0.0,1010.6,2015-06-22,20,Overcast
24.5,73,7.9,0.0,1011.1,2015-06-22,21,Overcast
22.8,82,9.3,0.0,1011.8,2015-06-22,22,Overcast
21.9,85,8.5,0.0,1011.5,2015-06-22,23,Mainly Clear
21.6,85,8.0,0.0,1010.7,2015-06-23,0,Mainly Clear
21.4,84,10.2,0.0,1010.3,2015-06-23,1,Overcast
21.3,85,11.4,0.0,1010.8,2015-06-23,2,Overcast
21.1,84,10.7,0.0,1010.3,2015-06-23,3,Overcast
21.0,85,11.3,0.0,1010.3,2015-06-23,4,Overcast
21.1,85,11.5,0.0,1010.4,2015-06-23,5,Partly Cloudy
21.3,86,11.6,0.0,1010.0,2015-06-23,6,Overcast
22.6,84,12.2,0.0,1009.7,2015-06-23,7,Overcast
24.5,80,13.5,0.0,1009.2,2015-06-23,8,Overcast
26.1,77,15.2,0.0,1008.8,2015-06-23,9,Overcast
27.7,74,15.5,0.0,1008.0,2015-06-23,10,Overcast
29.3,68,16.3,0.0,1007.8,2015-06-23,11,Overcast
30.5,63,18.9,0.0,1006.9,2015-06-23,12,Overcast
30.9,61,20.8,0.0,1005.4,2015-06-23,13,Overcast
31.8,57,21.0,0.0,1005.7,2015-06-23,14,Overcast
31.4,55,21.1,0.0,1005.7,2015-06-23,15,Overcast
29.9,60,15.1,0.0,1005.3,2015-06-23,16,Overcast
29.7,62,13.2,0.0,1004.1,2015-06-23,17,Overcast
29.4,62,11.7,0.0,1003.6,2015-06-23,18,Overcast
29.0,63,12.1,0.0,1003.8,2015-06-23,19,Overcast
27.8,68,15.2,0.0,1004.3,2015-06-23,20,Overcast
26.5,73,15.9,0.0,1005.1,2015-06-23,21,Overcast
25.4,78,14.4,0.0,1005.8,2015-06-23,22,Overcast
24.5,82,13.2,0.0,1006.5,2015-06-23,23,Partly Cloudy
23.5,82,13.2,0.0,1007.3,2015-06-24,0,Overcast
22.2,75,15.8,0.0,1008.3,2015-06-24,1,Partly Cloudy
20.9,72,16.6,0.0,1008.8,2015-06-24,2,Mainly Clear
20.6,71,15.2,0.0,1009.0,2015-06-24,3,Clear Sky
19.6,73,13.7,0.0,1009.5,2015-06-24,4,Clear Sky
18.8,76,13.6,0.0,1010.2,2015-06-24,5,Clear Sky
18.4,79,10.5,0.0,1011.3,2015-06-24,6,Partly Cloudy
18.9,76,11.2,0.0,1011.8,2015-06-24,7,Overcast
19.9,72,12.3,0.0,1012.3,2015-06-24,8,Mainly Clear
21.2,68,10.7,0.0,1012.6,2015-06-24,9,Clear Sky
22.6,64,9.1,0.0,1012.8,2015-06-24,10,Clear Sky
24.0,60,9.2,0.0,1012.7,2015-06-24,11,Clear Sky
25.2,55,10.0,0.0,1012.5,2015-06-24,12,Clear Sky
26.1,51,10.9,0.0,1012.3,2015-06-24,13,Clear Sky
26.9,47,10.7,0.0,1011.9,2015-06-24,14,Clear Sky
27.2,41,11.6,0.0,1011.7,2015-06-24,15,Clear Sky
27.4,40,11.8,0.0,1011.3,2015-06-24,16,Clear Sky
27.4,40,13.0,0.0,1011.2,2015-06-24,17,Clear Sky
27.0,42,12.7,0.0,1011.7,2015-06-24,18,Clear Sky
26.0,48,10.7,0.0,1011.9,2015-06-24,19,Clear Sky
24.5,55,9.7,0.0,1012.0,2015-06-24,20,Clear Sky
